listing.date_scraping,listing.date_publication,listing.date_maj,listing.statut,listing.langue,transaction.type,transaction.prix,transaction.devise,transaction.prix_m2,bien.type,bien.usage,bien.superficie_totale,bien.superficie_habitable,bien.nombre_pieces,bien.nombre_chambres,bien.nombre_salles_bain,bien.etat_general,localisation.pays,localisation.pays_code,localisation.gouvernorat,localisation.delegation,localisation.ville,localisation.localite,localisation.adresse,localisation.proximites,localisation.coordonnees.latitude,localisation.coordonnees.longitude,equipements.climatisation,equipements.chauffage,equipements.ascenseur,equipements.garage,equipements.cave,equipements.terrasse,equipements.balcon,equipements.jardin,equipements.piscine,equipements.cuisine_equipee,equipements.double_vitrage,equipements.interphone,equipements.videophone,equipements.alarme,equipements.gardiennage,equipements.dressing,equipements.cuisine_americaine,equipements.concierge,equipements.salle_de_sport,equipements.autres,description.titre,description.texte,medias.photos,medias.nombre_photos,contact.type_vendeur,contact.nom_vendeur,contact.nom_agence,contact.telephone,contact.email,metadonnees_scraping.source,metadonnees_scraping.methode,metadonnees_scraping.statut_scraping,prix_log,price_bin,prix_m2_cleaned,log_superficie,log_nombre_pieces,prix_m2_log,nb_equipements,jours_depuis_publication,has_coordinates
2026-07-29T03:36:27.798751+00:00,,,actif,fr,vente,280000.0,TND,1750.0,Appartement,Residentiel,160.0,160.0,4.0,3.0,2.0,Bon État / Habitable,Tunisie,TN,,Tunis,Tunis,,,[],36.45,10.62247,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,['Sécurité'],A vendre appartement s3 a manar1,"La Méditerranée Immobilière Jardin d'el Menzah vous propose à la vente un magnifique appartement s3 a Manar 1Cet appartement de 3 pièces offre un grand salon lumineux , une cuisine équipée, trois chambres, un dressing au couloir . Idéal pour une famille, il allie confort et modernité .","[{'url': 'https://www.mubawab-media.com/ad/8/386/472F/h/1_82904409.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/472F/h/7_82904410.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/472F/h/6_82904411.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/472F/h/3_82904412.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/472F/h/4_82904413.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/472F/h/2_82904414.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/472F/h/5_82904415.avif'}]",7,Agence,,La Méditerranée jardin d'el Menzah,['54321321'],,mubawab,requests+selenium,succes,12.54254845357358,Q2,1750.0,5.081404364984463,1.6094379124341003,7.467942332285852,6,,1
2026-07-29T03:36:27.798740+00:00,,,actif,fr,vente,200000.0,TND,2000.0,Appartement,Residentiel,100.0,100.0,3.0,2.0,1.0,Bon État / Habitable,Tunisie,TN,,Tunis,Tunis,,,[],36.45,10.62247,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,['Sécurité'],A vendre s2 a manar 1,"La Méditerranée Immobilière Jardin d'el Menzah vous propose à la vente un magnifique appartement s2 au 3eme étage sans ascenseur a Manar 1. 
Cet appartement de 2 pièces offre un grand salon lumineux , une cuisine équipée, deux chambres a coucher , un dressing au couloir . Idéal pour une famille, il allie confort et modernité .","[{'url': 'https://www.mubawab-media.com/ad/8/386/612F/h/1_82904734.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/612F/h/3_82904744.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/612F/h/2_82904745.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/612F/h/4_82904746.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/612F/h/5_82904747.avif'}]",5,Agence,,La Méditerranée jardin d'el Menzah,['54321321'],,mubawab,requests+selenium,succes,12.206077645517674,Q1,2000.0,4.61512051684126,1.3862943611198906,7.601402334583733,4,,1
2026-07-29T03:36:27.798721+00:00,,,actif,fr,vente,650000.0,TND,6190.48,Appartement,Residentiel,105.0,105.0,4.0,3.0,2.0,Jamais Habité / Rénové,Tunisie,TN,,Hammamet,Hammamet,,,[],36.45,10.62247,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,"['Chambre rangement', 'Meublé', 'Salon européen', 'Antenne parabolique', 'Sécurité', 'Double vitrage', 'Réfrigérateur', 'Four', 'Machine à laver', 'Micro-ondes']",Appartement S3 avec Jardin à Vendre,"Appartement S3 avec Jardin à Vendre à Hammamet Sud – Proche Hôtel Phenicia – Titre Bleu

À vendre, un appartement S3 situé en rez-de-chaussée dans un quartier résidentiel recherché de Hammamet Sud, à proximité de l'Hôtel Phenicia.

Ce bien offre une surface couverte de 105 m² complétée par un magnifique jardin et une terrasse de 150 m², offrant un cadre de vie agréable et de beaux espaces extérieurs.

L'appartement dispose également d'une place de parking ainsi que d'un cellier au sous-sol. Il peut être vendu meublé, selon les besoins de l'acquéreur.

Le bien bénéficie d'un Titre Bleu, garantissant une transaction sécurisée.

Caractéristiques :
Type : Appartement S3
Emplacement : Hammamet Sud
Proximité : Hôtel Phenicia
Surface couverte : 105 m²
Jardin  terrasse : 150 m²
Place de parking au sous-sol
Cellier
Possibilité de vente meublée
Titre Bleu

Prix : 650 000 DT

Contact : 53 762 520","[{'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/20_82897095.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/11_82897096.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/17_82897097.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/2_82897098.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/3_82897099.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/4_82897100.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/5_82897101.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/6_82897102.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/7_82897103.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/8_82897104.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/9_82897105.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/10_82897106.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/12_82897107.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/13_82897108.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/14_82897109.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/15_82897110.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/16_82897111.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/18_82897112.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/19_82897113.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/21_82897114.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/22_82897115.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/778F/h/89ce176f-6346-44bf-a2f8-b4c0d077d649_82897116.avif'}]",22,Agence,, BEE IMMOBILIER ,['53762520'],,mubawab,requests+selenium,succes,13.384729180332174,Q4,6190.476190476191,4.663439094112067,1.6094379124341003,8.730928817129902,7,,1
2026-07-29T03:36:27.798701+00:00,,,actif,fr,vente,990000.0,TND,4950.0,Appartement,Residentiel,200.0,200.0,4.0,3.0,3.0,Bon État / Habitable,Tunisie,TN,,La Marsa,La Marsa,,,[],36.45,10.62247,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,"['Sécurité', 'Double vitrage', 'Réfrigérateur', 'Four', 'Machine à laver', 'Micro-ondes']","Appartement S3 avec rooftop, Marsa Ville","Cet appartement se trouve dans une résidence sécurisée et proche des commodités à La Marsa.
La partie jour comprend un salon spacieux et lumineux, une cuisine américaine entièrement équipée et une salle d'eau pour les invités.
La partie nuit est composée d'une chambre à coucher et d'une suite avec salle d'eau équipée d'une douche à l'italienne.
L'appartement dispose, à l'étage, d'une chambre, d'une terrasse aménagée avec une vue dégagée, d'une kitchenette et d'une salle d'eau avec douche à l'italienne.
Une place de parking en sous-sol est également à disposition.","[{'url': 'https://www.mubawab-media.com/ad/8/147/816F/h/IMG-20250428-WA0026_80326239.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/147/816F/h/IMG-20250428-WA0040_80326237.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/147/816F/h/IMG-20250428-WA0035_80326238.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/147/816F/h/IMG-20250428-WA0033_80326241.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/147/816F/h/IMG-20250428-WA0027_80326240.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/147/816F/h/IMG-20250428-WA0030_80326242.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/147/816F/h/IMG-20250428-WA0029_80326243.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/147/816F/h/IMG-20250428-WA0032_80326244.avif'}]",8,Agence,,"DOMOS, votre partenaire clé",['28600623'],,mubawab,requests+selenium,succes,13.805461232211272,Q4,4950.0,5.303304908059076,1.6094379124341003,8.507344855361422,7,,1
2026-07-29T03:36:27.798685+00:00,,,actif,fr,vente,1400000.0,TND,7000.0,Appartement,Residentiel,200.0,200.0,4.0,3.0,3.0,Bon État / Habitable,Tunisie,TN,,La Marsa,La Marsa,,,[],36.45,10.62247,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,"['Sécurité', 'Double vitrage', 'Réfrigérateur', 'Four', 'Machine à laver', 'Micro-ondes']","Appartement S3 avec Rooftop, Marsa ville","Cet appartement est situé dans une résidence sécurisée, à proximité de toutes les commodités, à La Marsa.
Le premier niveau comprend un salon spacieux et lumineux, une cuisine américaine entièrement équipée, ainsi qu'une salle d'eau pour les invités. Il abrite également deux chambres à coucher qui se partagent une salle d'eau équipée d'une douche.
Le deuxième niveau se compose d'une suite parentale avec sa propre salle d'eau munie d'une douche.
L'appartement dispose également d'une terrasse aménagée offrant une vue dégagée, d'une kitchenette, ainsi que de deux places de parking au sous-sol.",[{'url': 'https://www.mubawab-media.com/ad/8/377/980F/h/appartement_a_vendre_2160131614697457154_82810310.avif'}],1,Agence,,"DOMOS, votre partenaire clé",['28600623'],,mubawab,requests+selenium,succes,14.151983508870947,Q4,7000.0,5.303304908059076,1.6094379124341003,8.853808274977197,7,,1
2026-07-29T03:36:27.798668+00:00,,,actif,fr,vente,250000.0,TND,3521.13,Appartement,Residentiel,71.0,71.0,3.0,1.0,1.0,Bon État / Habitable,Tunisie,TN,,Tunis,Tunis,,,[],36.45,10.62247,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"['Antenne parabolique', 'Sécurité', 'Double vitrage', 'Four']",A Vendre: Un appartement S1 à Cité Wahat,"REO Immobilier vous propose à la vente un magnifique appartement S1 , idéalement situé à Cité Wahat , dans une résidence moderne, sécurisée et proche de toutes les commodités.

 Caractéristiques de l’appartement :

 Un salon lumineux bénéficiant d’une excellente orientation 
 Une chambre confortable et bien agencée avec un dressing 
 Une cuisine moderne et bien équipée
 Une salle de bain élégante aux finitions contemporaines
 Une place de parking au sous-sol

 Superficie : 71 m²

 Prix de Vente :  250 000 DT 

 Idéal pour habitation ou investissement locatif
 Pour plus d’informations ou pour planifier une visite, contactez-nous :
  53 700 831    50 700 517    54 289 100","[{'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.25%20PM%20%282%29_82905282.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.25%20PM_82905283.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.24%20PM_82905284.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.25%20PM%20%281%29_82905285.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.25%20PM%20%283%29_82905286.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.26%20PM%20%282%29_82905287.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.26%20PM%20%281%29_82905288.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.26%20PM%20%284%29_82905289.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.26%20PM%20%283%29_82905290.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/663F/h/WhatsApp%20Image%202026-07-21%20at%2012.12.26%20PM%20%285%29_82905291.avif'}]",10,Agence,,REO IMMOBILIER ,"['53700831', '50700517', '54289100']",,mubawab,requests+selenium,succes,12.429220196836383,Q2,3521.1267605633802,4.276666119016055,1.3862943611198906,8.166820279482701,6,,1
2026-07-29T03:36:27.798644+00:00,,,actif,fr,vente,350000.0,TND,3535.35,Appartement,Residentiel,99.0,99.0,3.0,2.0,1.0,Bon État / Habitable,Tunisie,TN,,Tunis,Tunis,,,[],36.45,10.62247,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,"['Façade extérieure', 'Antenne parabolique', 'Sécurité', 'Double vitrage', 'Four']",A Vendre: Un Appartement S2 à La Nouvelle Soukra,"REO Immobilier vous propose à la vente un superbe appartement S2 , idéalement situé à La Nouvelle soukra , dans une résidence moderne, sécurisée et proche de toutes les commodités.

 Caractéristiques de l’appartement :

 Un salon spacieux donnant sur un balcon 
 Deux chambres à coucher confortable et lumineux avec des dressings
 Une cuisine moderne séparée et trés bien équipée 
 Une salle d'eau avec une douche à l'italienne 
 Un dressing au couloir 
 Une place de parking au sous-sol 

 Idéal pour habitation ou investissement locatif

 Remise des clés : immédiate 

 LE PRIX DE VENTE :350 000 DT 

 Pour plus d’informations ou pour planifier une visite, contactez-nous :
  53 700 831    50 700 517    54 289 100","[{'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.45%20PM_82879504.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.45%20PM%20%282%29_82879505.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.37%20PM_82879506.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.38%20PM_82879507.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.42%20PM_82879508.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.45%20PM%20%281%29_82879509.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.44%20PM_82879510.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.34%20PM_82879511.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.33%20PM_82879512.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.35%20PM_82879513.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.36%20PM%20%281%29_82879514.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.35%20PM%20%284%29_82879515.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.36%20PM_82879516.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/384/278F/h/WhatsApp%20Image%202026-07-16%20at%204.08.35%20PM%20%283%29_82879517.avif'}]",14,Agence,,REO IMMOBILIER ,"['53700831', '50700517', '54289100']",,mubawab,requests+selenium,succes,12.765691290604371,Q2,3535.3535353535353,4.605170185988092,1.3862943611198906,8.170851400477323,7,,1
2026-07-29T03:36:27.798579+00:00,,,actif,fr,vente,375000.0,TND,3947.37,Appartement,Residentiel,95.0,95.0,3.0,2.0,2.0,Jamais Habité / Rénové,Tunisie,TN,,Tunis,Tunis,,,[],36.45,10.62247,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,"['Sécurité', 'Double vitrage', 'Four']",À Vendre: Un appartement S2 à la nouvelle soukra,"REO Immobilier vous présente à la Vente un appartement S2  , idéalement situé à La Nouvelle Soukra 

Il Comporte :

 Un salon spacieux donnant sur un balcon
 Une Cuisine séparée et  très bien équipée avec un séchoir 
 Deux chambres à coucher avec dressings 
 Une salle de bain  raffinée 
 Une salle d'eau pour les invités  
 Dressing au couloir 
 Une place de parking au sous-sol

 LE PRIX DE Vente : 375 000 DT 

 Pour plus d’informations veuillez nous contacter aux :
 53 700 831   /    50 700 517 /     54 289 100","[{'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%203.29.43%20PM%20%281%29_82506594.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%201.39.31%20PM_82506595.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-04-30%20at%2012.32.19%20PM%20%289%29_82506596.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%201.39.31%20PM%20%281%29_82506597.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%201.39.32%20PM%20%286%29_82506598.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%201.39.31%20PM%20%283%29_82506599.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%201.39.31%20PM%20%284%29_82506600.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%201.39.32%20PM%20%281%29_82506601.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%201.39.32%20PM%20%283%29_82506602.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/354/018F/h/WhatsApp%20Image%202026-05-21%20at%201.39.32%20PM%20%285%29_82506603.avif'}]",10,Agence,,REO IMMOBILIER ,"['53700831', '50700517', '54289100']",,mubawab,requests+selenium,succes,12.834683971615659,Q3,3947.3684210526317,4.564348191467836,1.3862943611198906,8.28105771460187,6,,1
2026-07-29T03:36:27.798562+00:00,,,actif,fr,vente,150000.0,TND,3191.49,Appartement,Residentiel,47.0,47.0,1.0,1.0,1.0,Bon État / Habitable,Tunisie,TN,,Tunis,Tunis,,,[],36.45,10.62247,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"['Meublé', 'Salon européen', 'Antenne parabolique', 'Sécurité', 'Réfrigérateur', 'Four', 'Machine à laver']",A Vendre: Un appartement S0 à Cité Wahat,"À VENDRE – Appartement S0 ( Meublé ) à Cité  Wahat 

 REO Immobilier vous propose à la vente un élégant appartement S0 ( Meublé), idéalement situé à Cité Wahat, dans une résidence moderne offrant un cadre de vie calme et agréable.

 Le bien se compose de :
 Une chambre à coucher confortable avec un dressing 
 Une kitchenette moderne trés bien équipée avec un séchoir 
 Une salle d'eau avec douche à l'italienne

 Superficie :47 m²
 Prix de vente : 150 000 DT

 Un bien clé en main, idéal pour une résidence principale, un pied-à-terre ou un investissement locatif à fort potentiel.

 Pour plus d'informations ou pour organiser une visite privée :
 53 700 831  50 700 517  54 289 100","[{'url': 'https://www.mubawab-media.com/ad/8/386/682F/h/WhatsApp%20Image%202025-07-17%20at%202.16.17%20PM%20%281%29_82905438.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/682F/h/WhatsApp%20Image%202025-07-17%20at%202.16.17%20PM_82905447.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/682F/h/WhatsApp%20Image%202025-07-17%20at%202.16.18%20PM%20%281%29_82905448.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/682F/h/WhatsApp%20Image%202025-07-17%20at%202.16.18%20PM%20%282%29_82905449.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/682F/h/WhatsApp%20Image%202025-07-17%20at%202.16.18%20PM%20%283%29_82905450.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/386/682F/h/WhatsApp%20Image%202025-07-17%20at%202.16.18%20PM_82905451.avif'}]",6,Agence,,REO IMMOBILIER ,"['53700831', '50700517', '54289100']",,mubawab,requests+selenium,succes,11.918397239722838,Q1,3191.4893617021276,3.871201010907891,0.6931471805599453,8.06855625562303,4,,1
2026-07-29T03:36:27.798539+00:00,,,actif,fr,vente,950000.0,TND,2567.57,Appartement,Residentiel,370.0,370.0,6.0,5.0,3.0,Bon État / Habitable,Tunisie,TN,,Ariana,Ariana,,,[],36.45,10.62247,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,['Salon européen'],Penthouse exceptionnel S5 ennasr2 370M2,"Nous vous proposons à la vente un penthouse d'exception à Ennasr 2 cote clinique .

Superficie 370 M2 repartie comme suit:

270 M2 avec espace commun dont 208 M2 net habitable sur le titre foncier .
100 M2 terrasse avec une vue degagée panoramique .

Ce bien dispose d'une belle repartition coté jour/nuit :
Partie Jour:
-Un grand salon lumineux ouvrant sur une grande terrasse panoramique.  
-Un sejour ouvrant sur le salon qui peut etre separé et ayant un balcon independant .
-Un point d'eau pour les invités .
-Une cuisine equipée avec un grand sechoir .
-Une suite parentale avec salle de douche et balcon.
Partie nuit :
-3 chambres à coucher avec balcon chacune.
-Une salle de bain commune .

Dernier etage d'une residence R4 avec ascenseur . Le bloc se compose de 14 appartements uniquement .

2 Grandes places de parking disponibles au sous sol.

Bien rare dans un quartier residentiel chic et recherché .

Prix demandé 950000 DT .","[{'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042104_82896978.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042103_82896979.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042102_82896980.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042101_82896981.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042100_82896982.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042099_82896983.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042098_82896984.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042097_82896985.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042096_82896986.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042093_82896987.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042094_82896988.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/385/923F/h/1000042095_82896989.avif'}]",12,Agence,,,['22548069'],,mubawab,requests+selenium,succes,13.76421831620775,Q4,2567.5675675675675,5.916202062607435,1.9459101490553132,7.851103655797476,6,,1
2026-07-29T03:36:27.798518+00:00,,,actif,fr,vente,300000.0,TND,3000.0,Appartement,Residentiel,100.0,100.0,3.0,2.0,1.0,Jamais Habité / Rénové,Tunisie,TN,,Autre,Autre,,,[],36.45,10.62247,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,"['Vue sur mer', 'Antenne parabolique', 'Sécurité', 'Double vitrage']",Appartement S2 Haut Standing – Vue Mer,"Nouvelle construction 2026 – Jamais habité
Découvrez ce superbe appartement S2 de 100 m², situé dans une résidence neuve de deux étages, au standing élevé, offrant une vue imprenable sur la mer.
Emplacement exceptionnel :
Sidi Salem – Bizerte, rond-point Cascade,
 • Façade avant en frontal mer
 • À l’arrière : Résidence Raouebi
Un quartier très recherché, en plein centre-ville.
 Proximité immédiate de toutes les commodités :
 • Commerces, écoles, restaurants
 • Clinique, hôtels
 • Plage de Sidi Salem à seulement 5 minutes à pied
 Construction de qualité supérieure :
 • Projet piloté par un bureau d’études et des architectes qualifiés
 • Respect des normes récentes en matière d’isolation, de branchements et de sécurité
 • Matériaux modernes et finitions soignées
 Place de stationnement privative disponible devant l’immeuble
 Un bien rare alliant confort, emplacement stratégique et qualité de construction, idéal pour résidence principale ou investissement.
 Pour tout renseignement ou visite :
 • WhatsApp : 33 7 83 73 51 16","[{'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.18.03%20%281%29_82555495.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.18.03_82555496.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.18.56%20%281%29_82555497.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.18.56%20%282%29_82555498.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.18.56_82555499.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.20.49%20%281%29_82555500.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.20.49%20%283%29_82555501.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.20.50%20%282%29_82555502.avif'}, {'url': 'https://www.mubawab-media.com/ad/8/358/381F/h/WhatsApp%20Image%202026-05-15%20at%2008.20.50%20%283%29_82555503.avif'}]",9,Agence,,,['+33 783735116'],,mubawab,requests+selenium,succes,12.611541086966115,Q2,3000.0,4.61512051684126,1.3862943611198906,8.006700845440367,3,,1
